"Time","Angelo South Meadow Air Temp Avg degC","Angelo South Meadow Relative Humidity Avg %","Blue Oak Ranch Air Temp Avg degC","Blue Oak Ranch Relative Humidity Avg %","Bodega Air Temp Avg degC","Bodega Relative Humidity Avg %","Hastings Air Temp Avg degC","Hastings Relative Humidity Avg %"
"2022-01-19 18:40:00",7.174,92.5,6.92,80.6,10.5,97.8,7.855,73.38
"2022-01-19 18:50:00",7.04,92.7,7.154,75.86,10.48,97.7,7.261,75.48
"2022-01-19 19:00:00",6.898,92.7,6.996,75.51,10.01,97.6,7.113,78.24
"2022-01-19 19:10:00",6.678,92.7,6.922,74.75,9.67,97.8,6.869,76.95
"2022-01-19 19:20:00",6.59,92.9,7.121,71.65,9.81,98.2,6.524,78.84
"2022-01-19 19:30:00",6.474,93,7.427,69.6,9.48,97.9,6.327,78.32
"2022-01-19 19:40:00",6.326,92.9,7.625,67.73,8.71,98,6.02,79.87
"2022-01-19 19:50:00",6.213,93.2,7.478,68.07,8.72,98.5,5.895,80.6
"2022-01-19 20:00:00",6.055,93,8.76,60.39,8.82,98.4,5.736,80.6
"2022-01-19 20:10:00",5.922,93.3,9.04,61.46,8.6,98.5,5.654,80.9
"2022-01-19 20:20:00",5.749,93.2,7.73,67.07,8.84,98.8,5.527,81.2
"2022-01-19 20:30:00",5.632,93.2,7.953,66.68,9.31,99.1,5.345,81.5
"2022-01-19 20:40:00",5.483,93,7.287,69.8,9.69,99.2,5.251,81.9
"2022-01-19 20:50:00",5.369,93.2,6.829,72.36,10.18,99.3,5.137,82.7
"2022-01-19 21:00:00",5.258,93.2,6.801,73.92,10.25,99.2,5.143,82.8
"2022-01-19 21:10:00",5.137,93.3,6.629,74.71,10.28,99.3,4.947,83.8
"2022-01-19 21:20:00",5.087,93.3,6.3,75.3,10.31,99.4,4.815,84.1
"2022-01-19 21:30:00",4.955,93.1,6.101,77.03,10.27,99.4,4.728,84.7
"2022-01-19 21:40:00",4.905,93.2,5.885,77.99,10.12,99.5,4.585,85.3
"2022-01-19 21:50:00",4.814,93.3,5.852,79.94,9.87,99.5,4.524,84.7
"2022-01-19 22:00:00",4.738,93.6,5.446,81.5,9.74,99.6,4.336,84.7
"2022-01-19 22:10:00",4.68,93.6,5.116,83,9.71,99.7,4.306,85.6
"2022-01-19 22:20:00",4.549,93.4,5.064,83.8,9.64,99.7,4.599,84
"2022-01-19 22:30:00",4.484,93.3,5.156,84.1,9.38,99.7,4.502,84
"2022-01-19 22:40:00",4.416,93.4,5.008,84,9.28,99.8,4.389,84.1
"2022-01-19 22:50:00",4.345,93.4,4.296,87,9.26,99.9,4.229,84
"2022-01-19 23:00:00",4.192,93.2,4.461,86.8,9.36,99.9,4.146,84.2
"2022-01-19 23:10:00",4.139,93.5,4.922,84.6,9.35,99.9,4.186,82.7
"2022-01-19 23:20:00",4.108,93.6,4.77,85.7,9.43,99.9,4.026,82.3
"2022-01-19 23:30:00",3.974,93.4,4.929,84.5,9.45,99.9,3.914,81.9
"2022-01-19 23:40:00",3.882,93.4,4.886,84.8,9.44,99.9,3.71,82.8
"2022-01-19 23:50:00",3.869,93.7,4.805,84.9,9.5,99.9,3.661,83
"2022-01-20 00:00:00",3.794,93.6,4.735,86.4,9.48,99.9,3.644,82.4
"2022-01-20 00:10:00",3.765,93.6,5.075,84.2,9.46,99.9,3.503,82.8
"2022-01-20 00:20:00",3.674,93.7,5.128,83.9,9.41,99.9,3.468,82.2
"2022-01-20 00:30:00",3.552,93.8,4.768,85.3,9.52,99.9,3.297,82.7
"2022-01-20 00:40:00",3.501,93.8,4.425,87,9.32,99.9,3.353,82.2
"2022-01-20 00:50:00",3.479,93.7,4.422,87.6,9.2,99.9,3.326,82.4
"2022-01-20 01:00:00",3.437,93.7,4.574,87,8.98,99.9,3.253,82.1
"2022-01-20 01:10:00",3.328,93.6,5.052,85.1,8.8,99.9,3.287,82
"2022-01-20 01:20:00",3.268,93.7,4.455,86.9,8.81,99.9,3.197,82.1
"2022-01-20 01:30:00",3.2,93.6,4.365,88.6,9,99.9,3.208,81.8
"2022-01-20 01:40:00",3.128,93.7,4.786,86.4,8.86,99.9,3.353,80.2
"2022-01-20 01:50:00",3.045,93.7,4.651,86.4,8.81,99.9,3.366,79.87
"2022-01-20 02:00:00",2.974,93.8,4.874,85.2,8.75,99.9,3.023,81.6
"2022-01-20 02:10:00",2.882,93.7,4.989,83.6,8.68,99.9,2.92,81.9
"2022-01-20 02:20:00",2.809,93.8,4.431,86.9,8.41,99.9,2.848,82
"2022-01-20 02:30:00",2.763,93.8,4.469,86,8.21,99.9,2.788,82.4
"2022-01-20 02:40:00",2.725,93.8,4.652,85.6,8.22,99.9,2.697,82.3
"2022-01-20 02:50:00",2.68,93.8,4.74,84.7,8.16,99.9,2.687,82.9
"2022-01-20 03:00:00",2.55,93.8,4.38,87.3,8.13,99.9,2.7,82.5
"2022-01-20 03:10:00",2.431,93.8,4.512,86.9,8.28,99.9,2.559,83.3
"2022-01-20 03:20:00",2.368,93.6,5,83.8,8.23,99.9,2.453,83.8
"2022-01-20 03:30:00",2.314,93.7,4.569,85.8,8.26,99.9,2.582,82.7
"2022-01-20 03:40:00",2.259,93.8,4.4,86.9,8.07,99.9,2.342,83.8
"2022-01-20 03:50:00",2.189,93.9,4.194,87.1,8.07,99.9,2.377,83.4
"2022-01-20 04:00:00",2.13,93.9,3.609,90.1,7.927,99.9,2.224,84.2
"2022-01-20 04:10:00",2.128,93.9,4.549,85.4,8.31,99.9,2.276,83.7
"2022-01-20 04:20:00",2.028,93.8,4.511,85.7,8.05,99.9,2.23,84.1
"2022-01-20 04:30:00",1.936,93.8,5.046,82.3,7.783,99.9,2.253,83.9
"2022-01-20 04:40:00",1.879,93.8,5.009,83.1,7.676,99.9,2.291,83.5
"2022-01-20 04:50:00",1.8,93.8,4.702,84.3,7.533,99.9,2.49,82.4
"2022-01-20 05:00:00",1.741,93.8,4.988,82.8,7.484,99.9,2.397,83.2
"2022-01-20 05:10:00",1.738,93.8,5.038,82.4,7.55,99.9,2.26,83.8
"2022-01-20 05:20:00",1.695,93.7,4.763,83.4,7.456,99.9,2.358,83.9
"2022-01-20 05:30:00",1.654,93.8,4.002,87.5,7.125,99.9,2.39,83.4
"2022-01-20 05:40:00",1.619,93.8,3.963,87,7.196,99.9,2.374,85
"2022-01-20 05:50:00",1.535,93.9,3.844,89.5,7.34,99.9,2.509,84.3
"2022-01-20 06:00:00",1.439,93.9,4.161,87.5,7.584,99.9,2.385,85.5
"2022-01-20 06:10:00",1.409,93.9,3.712,89.9,7.741,99.9,2.542,85.1
"2022-01-20 06:20:00",1.375,93.9,3.794,89.9,7.722,99.9,2.399,85.7
"2022-01-20 06:30:00",1.347,93.8,3.859,89.3,7.548,99.9,2.484,85.8
"2022-01-20 06:40:00",1.303,93.8,3.826,89.8,7.57,99.9,2.747,85.4
"2022-01-20 06:50:00",1.248,93.8,3.791,89.5,7.171,99.9,3.131,84.4
"2022-01-20 07:00:00",1.193,93.8,3.867,89.5,7.464,99.9,3.316,83.6
"2022-01-20 07:10:00",1.181,93.8,3.795,90.4,7.742,99.9,3.616,82.2
"2022-01-20 07:20:00",1.157,93.9,3.965,89,7.82,99.9,3.473,82.5
"2022-01-20 07:30:00",1.129,93.9,3.857,89.9,7.954,99.9,3.578,82.4
"2022-01-20 07:40:00",1.082,93.9,3.881,89.7,7.904,99.9,3.826,81.3
"2022-01-20 07:50:00",1.086,93.9,3.435,91.1,7.616,99.9,3.98,80.6
"2022-01-20 08:00:00",1.068,93.9,3.465,91.5,7.84,99.9,3.807,80.6
"2022-01-20 08:10:00",1.068,93.9,4.509,87.3,8.31,99.9,4.524,76.69
"2022-01-20 08:20:00",1.063,93.8,5.631,83.4,8.27,99.9,4.204,79.65
"2022-01-20 08:30:00",1.13,93.8,6.969,78.78,8.3,99.9,5.118,74.79
"2022-01-20 08:40:00",1.3,93.8,8.16,75.47,8.74,99.9,5.567,73.89
"2022-01-20 08:50:00",1.41,93.8,9.74,71.13,9.05,99.9,5.596,74.76
"2022-01-20 09:00:00",1.525,93.7,10.68,66.95,9.43,99.9,6.081,72.63
"2022-01-20 09:10:00",1.554,93.7,11.83,61.61,9.35,100,6.666,72.05
"2022-01-20 09:20:00",1.705,93.9,12.11,58.77,9.43,100,7.469,68.65
"2022-01-20 09:30:00",1.858,93.8,11.91,59.19,9.47,100,8.34,63.24
"2022-01-20 09:40:00",1.972,93.8,12.32,58.87,9.46,100,9.31,58.55
"2022-01-20 09:50:00",2.3,93.9,13.31,56.59,9.59,100,10.4,56.77
"2022-01-20 10:00:00",2.953,94.1,13.26,56.12,9.48,100,11.23,54.64
"2022-01-20 10:10:00",3.602,94,13.5,55.8,9.19,100,12.24,50.85
"2022-01-20 10:20:00",4.09,93.8,13.75,54.08,9.17,100,12.73,49.65
"2022-01-20 10:30:00",5.295,93.9,13.63,54.72,9.41,100,13.71,44.62
"2022-01-20 10:40:00",6.253,92,13.92,54.99,9.64,100,14.17,45
"2022-01-20 10:50:00",7.08,90.4,14.67,52.22,9.79,100,14.72,41.4
"2022-01-20 11:00:00",7.863,88.6,15.28,50.3,10.39,100,15.38,40.32
"2022-01-20 11:10:00",8.65,86.8,15.94,48.61,10.68,100,15.41,39.94
"2022-01-20 11:20:00",9.43,84.8,15.97,55.1,10.92,100,15.66,39.22
"2022-01-20 11:30:00",9.85,83.4,15.6,56.05,11.1,100,15.99,37.77
"2022-01-20 11:40:00",10.26,83.4,15.73,58.23,11.65,100,16.72,34.53
"2022-01-20 11:50:00",10.82,82.5,15.16,61.89,11.9,100,17.06,32.74
"2022-01-20 12:00:00",11.17,80.9,14.86,63.46,12.3,99.6,17.31,32.24
"2022-01-20 12:10:00",11.15,81.5,15.11,62.31,12.93,99.2,17.86,33.87
"2022-01-20 12:20:00",12.35,78.85,14.86,61.77,13.19,98,18.16,35.33
"2022-01-20 12:30:00",12.43,77.65,15.07,62.24,13.8,97,18.19,37.63
"2022-01-20 12:40:00",13.04,76.6,14.93,63.97,14.23,94.8,18.06,36.79
"2022-01-20 12:50:00",13.16,75.57,15.64,61.1,14.44,91.5,18.13,36.85
"2022-01-20 13:00:00",13.47,73.5,16.03,59.75,15.1,85.4,18.66,35.83
"2022-01-20 13:10:00",13.97,71,16.02,61.17,14.06,82.4,19.06,35.63
"2022-01-20 13:20:00",14.66,66.77,16.12,60.12,12.22,87.6,18.78,37.6
"2022-01-20 13:30:00",15.04,66.42,16.02,60.5,12.07,89.1,18.18,39.74
"2022-01-20 13:40:00",14.83,66.76,15.76,62.36,11.68,89.8,17.95,39.81
"2022-01-20 13:50:00",14.52,68.23,15.68,61.89,11.22,91.1,18.05,40.21
"2022-01-20 14:00:00",14.24,68.63,16.4,60.07,10.87,92.7,18.65,39.28
"2022-01-20 14:10:00",14.19,69.89,16.84,59.03,10.77,93.5,18.69,37.76
"2022-01-20 14:20:00",13.99,70.97,17.14,58.24,11.2,93.9,18.89,35.55
"2022-01-20 14:30:00",13.24,74.05,16.93,59.72,11.99,92.7,19.12,35.14
"2022-01-20 14:40:00",12.62,76.99,16.92,58.7,12.85,89.7,19.33,33.61
"2022-01-20 14:50:00",12.28,79.29,16.65,59.62,13.1,85.2,19.65,33.08
"2022-01-20 15:00:00",11.88,80.7,16.61,59.31,13.27,83,19.99,32.07
"2022-01-20 15:10:00",11.47,83.3,16.84,58.29,13.21,82.4,19.59,32.29
"2022-01-20 15:20:00",11.54,83.8,16.65,59.14,13.04,82.6,19.54,33.3
"2022-01-20 15:30:00",11.58,83.5,16.47,60,13.01,82.9,20.53,31.59
"2022-01-20 15:40:00",11.2,84.9,16.48,59.84,13.12,81.1,20.42,31.86
"2022-01-20 15:50:00",10.85,86.5,16.86,58.3,13.2,79.46,20.15,32.61
"2022-01-20 16:00:00",10.62,87.6,16.01,60.23,13.16,80.6,20.33,32.74
"2022-01-20 16:10:00",10.27,88.2,15.23,62.25,13.01,82.2,20.45,33.84
"2022-01-20 16:20:00",10.03,89.5,15.4,61.15,12.6,83.6,19.73,37.02
"2022-01-20 16:30:00",9.89,89.6,15.32,61.98,12.09,86.6,18.83,39.35
"2022-01-20 16:40:00",9.85,89.9,14.85,63.88,11.68,88.1,18.32,40.19
"2022-01-20 16:50:00",9.84,89.9,14.15,67.38,11.19,89.1,17.99,42.45
"2022-01-20 17:00:00",9.83,89.6,13.5,70.14,10.44,90.4,16.64,45.41
"2022-01-20 17:10:00",9.3,90.2,12.68,73.51,10.27,92.9,14.57,54.83
"2022-01-20 17:20:00",9.05,91.3,11.54,78.41,10.23,94.4,13.25,57.35
"2022-01-20 17:30:00",8.84,91.3,10.96,80.8,9.76,95.5,12.52,58.83
"2022-01-20 17:40:00",8.69,91.8,10.44,82.6,9.32,96,12.01,61.82
"2022-01-20 17:50:00",8.44,91.8,10.14,83.9,8.9,96.4,11.24,65.09
"2022-01-20 18:00:00",8.17,92.2,9.4,85.9,8.71,96.9,10.76,66.87
"2022-01-20 18:10:00",7.998,92.6,9.25,86.9,8.75,97.3,10.21,67.52
"2022-01-20 18:20:00",7.948,92.8,9,87.6,8.61,97.3,9.89,68.22
"2022-01-20 18:30:00",7.911,93,9.1,86.8,8.45,97.6,9.46,70.16
"2022-01-20 18:40:00",7.659,92.9,8.67,88.7,8.11,97.6,9.14,70.41
"2022-01-20 18:50:00",7.498,93.1,8.08,90.2,7.905,97.9,8.78,72.2
"2022-01-20 19:00:00",7.184,92.9,7.715,91.4,7.649,98.1,8.45,73.51
"2022-01-20 19:10:00",7.061,93.1,7.774,91.6,7.49,98.2,8.22,74.74
"2022-01-20 19:20:00",6.906,93.1,7.685,92.1,7.028,98.3,8.92,70.55
"2022-01-20 19:30:00",6.736,92.9,7.334,91.4,6.592,98.2,8.23,72.76
"2022-01-20 19:40:00",6.577,93,7.146,94.1,7.183,99.2,7.603,75.13
"2022-01-20 19:50:00",6.478,93,7.399,92.6,7.878,99.3,7.195,78.56
"2022-01-20 20:00:00",6.334,93.1,6.872,93,7.929,99.3,7.015,77.91
"2022-01-20 20:10:00",6.134,93,6.857,93.8,8.09,99.4,6.791,79.3
"2022-01-20 20:20:00",6.003,93,6.973,93.5,8.32,99.5,6.691,78.64
"2022-01-20 20:30:00",5.852,93,6.849,93.9,8.59,99.7,6.401,79.63
"2022-01-20 20:40:00",5.658,92.9,6.944,91.9,8.6,99.6,6.495,79.52
"2022-01-20 20:50:00",5.533,93.2,6.57,92.9,8.74,99.8,6.291,80.1
"2022-01-20 21:00:00",5.419,93.4,6.363,94.7,8.76,99.8,6.12,81.3
"2022-01-20 21:10:00",5.338,93.4,6.474,94.6,8.5,99.7,6.065,81.4
"2022-01-20 21:20:00",5.255,93.6,6.587,94.5,8.51,99.9,5.984,80.4
"2022-01-20 21:30:00",5.1,93.5,6.619,92.7,8.34,99.8,5.715,81.9
"2022-01-20 21:40:00",4.989,93.4,6.514,92.5,7.944,99.8,5.585,82.6
"2022-01-20 21:50:00",4.869,93.3,6.515,89.9,7.695,99.8,5.44,82.7
"2022-01-20 22:00:00",4.717,93.1,6.143,89,7.261,99.8,5.31,83.7
"2022-01-20 22:10:00",4.594,93.2,6.144,88.1,6.973,99.9,5.411,82.4
"2022-01-20 22:20:00",4.538,93.3,6.195,89.1,6.767,99.9,5.311,82.7
"2022-01-20 22:30:00",4.464,93.5,6.093,90.1,6.212,99.7,5.192,83.8
"2022-01-20 22:40:00",4.407,93.7,6.104,88.4,6.354,99.8,5.293,83.2
"2022-01-20 22:50:00",4.409,93.7,6.01,86.8,5.99,99.8,5.242,83.3
"2022-01-20 23:00:00",4.403,93.7,6.126,83.8,6.584,99.9,5.066,84
"2022-01-20 23:10:00",4.396,93.7,5.985,85.3,6.092,99.8,5.183,83.8
"2022-01-20 23:20:00",4.434,93.8,6.097,84.7,6.762,99.9,4.995,83.7
"2022-01-20 23:30:00",4.475,93.8,6.064,83.4,5.986,99.9,4.915,84.3
"2022-01-20 23:40:00",4.509,93.9,6.16,80.3,5.603,99.8,4.825,84.2
"2022-01-20 23:50:00",4.529,93.9,6.203,79.22,6.432,99.9,4.782,84.2
"2022-01-21 00:00:00",4.557,93.9,6.251,77.83,6.304,99.9,4.889,83.7
"2022-01-21 00:10:00",4.645,93.9,6.028,78.33,6.055,99.9,4.958,82.8
"2022-01-21 00:20:00",4.841,94,6.345,75.42,6.607,99.9,4.766,83.5
"2022-01-21 00:30:00",4.874,93.9,6.021,76.2,6.024,99.9,4.645,83.8
"2022-01-21 00:40:00",4.849,93.8,6.368,74.28,6.097,99.9,4.509,83.9
"2022-01-21 00:50:00",4.761,93.7,6.024,76.17,6.805,99.9,4.291,84.7
"2022-01-21 01:00:00",4.852,93.8,5.647,78.3,7.102,99.9,4.295,84.4
"2022-01-21 01:10:00",5.008,93.9,5.712,77.95,6.978,99.9,4.182,84.8
"2022-01-21 01:20:00",5.068,93.8,5.599,79.43,6.938,99.9,4.004,85.1
"2022-01-21 01:30:00",5.081,93.9,5.603,79.04,6.725,99.9,4.09,84.5
"2022-01-21 01:40:00",5.119,93.9,5.021,82.5,6.71,99.9,4.219,83.3
"2022-01-21 01:50:00",5.004,93.9,5.181,80.8,7.105,99.9,4.231,83.4
"2022-01-21 02:00:00",4.846,93.9,5.37,79.66,7.077,99.9,4.236,83.6
"2022-01-21 02:10:00",4.61,93.9,5.409,78.18,7.071,99.9,4.21,83.8
"2022-01-21 02:20:00",4.536,93.8,5.677,76.55,6.735,99.9,4.108,83.7
"2022-01-21 02:30:00",4.366,93.7,5.846,75.56,6.292,99.9,3.972,84.1
"2022-01-21 02:40:00",4.224,93.7,5.285,78.09,5.987,99.9,3.861,84.5
"2022-01-21 02:50:00",4.293,93.7,5.712,75.63,7.007,99.9,3.717,84.7
"2022-01-21 03:00:00",3.928,93.2,5.95,73.04,6.487,99.9,3.58,85.2
"2022-01-21 03:10:00",3.523,93.1,6.022,73.23,6.182,99.9,3.627,84.8
"2022-01-21 03:20:00",3.335,93.3,5.76,75.21,5.647,99.9,3.503,85
"2022-01-21 03:30:00",3.295,93.6,5.781,75.95,6.774,99.9,3.732,83.9
"2022-01-21 03:40:00",3.377,93.7,5.586,76.84,7.056,99.9,4.028,81.6
"2022-01-21 03:50:00",3.318,93.8,4.862,79.98,6.354,99.9,3.904,82.4
"2022-01-21 04:00:00",3.257,93.8,5.203,78.18,6.134,99.9,4.139,81.4
"2022-01-21 04:10:00",3.249,93.6,5.69,76.4,6.507,99.9,3.891,81.8
"2022-01-21 04:20:00",3.202,93.4,4.686,80.9,6.996,99.9,3.61,83.4
"2022-01-21 04:30:00",3.372,93.6,9.07,62.36,6.737,99.9,3.464,83.7
"2022-01-21 04:40:00",3.271,93.2,9.56,60.91,7.033,99.9,3.461,83.9
"2022-01-21 04:50:00",3.077,93,11.84,51.01,7.117,99.9,3.459,84.4
"2022-01-21 05:00:00",2.962,93.3,11.87,50.34,6.11,99.9,3.404,84.4
"2022-01-21 05:10:00",2.779,93.3,12.06,48.67,6.313,99.9,3.422,84.6
"2022-01-21 05:20:00",2.569,93.6,12.62,45.08,6.24,99.9,3.409,84.8
"2022-01-21 05:30:00",2.564,93.4,12.69,41.22,6.196,99.9,3.952,81.7
"2022-01-21 05:40:00",2.418,93.2,12.75,38.77,6.035,99.9,4.146,80.6
"2022-01-21 05:50:00",2.235,93.4,12.33,39.71,5.665,99.9,3.748,82.4
"2022-01-21 06:00:00",2.037,93.3,12.27,37.75,5.597,99.9,3.467,83.4
"2022-01-21 06:10:00",1.834,93.4,12.34,36.73,6.553,99.9,3.511,82.4
"2022-01-21 06:20:00",1.787,93.8,12.34,34.95,5.123,99.9,3.553,81.8
"2022-01-21 06:30:00",1.785,93.9,12.57,33.64,4.89,99.9,3.544,82
"2022-01-21 06:40:00",1.851,94,12.47,34.59,5.986,99.9,3.51,81.9
"2022-01-21 06:50:00",1.763,94,11.54,38.2,5.448,99.9,3.283,83
"2022-01-21 07:00:00",1.716,94,11.52,37.52,5.186,99.9,3.274,83.4
"2022-01-21 07:10:00",1.604,94,10.87,38.82,6.044,99.9,3.265,83.4
"2022-01-21 07:20:00",1.536,93.9,11.88,33.46,6.167,99.9,3.204,83.7
"2022-01-21 07:30:00",1.474,93.9,11.74,32.67,6.149,99.9,3.059,84.9
"2022-01-21 07:40:00",1.374,93.9,11.73,32.26,5.161,99.9,3.084,84.7
"2022-01-21 07:50:00",1.193,93.8,11.72,32.41,6.185,99.9,3.101,85.2
"2022-01-21 08:00:00",1.169,93.9,11.75,32.33,6.921,99.9,3.231,84.9
"2022-01-21 08:10:00",1.087,93.8,12.27,30.88,7.128,99.9,3.472,84.7
"2022-01-21 08:20:00",1.146,93.9,12.66,30.14,7.502,99.9,3.751,84.1
"2022-01-21 08:30:00",1.087,94,12.86,29.64,7.872,99.9,4.022,82.8
"2022-01-21 08:40:00",1.212,94.2,13.06,27.77,8.4,99.9,4.474,80.9
"2022-01-21 08:50:00",1.256,94.1,13.3,27.15,9.34,100,4.988,79.7
"2022-01-21 09:00:00",1.29,94,13.58,27.04,9.76,100,5.594,78.34
"2022-01-21 09:10:00",1.275,93.7,14.07,25.63,10.14,100,6.435,76.51
"2022-01-21 09:20:00",1.294,93.5,14.55,22.29,10.17,100,8.16,69.04
"2022-01-21 09:30:00",1.374,93.4,14.86,22.29,10.75,99.6,10.27,58.8
"2022-01-21 09:40:00",1.63,93.5,14.7,23.37,11.68,98.8,11.03,56.8
"2022-01-21 09:50:00",2.017,93.7,14.43,23.87,11.91,98.5,11.54,53.29
"2022-01-21 10:00:00",2.335,93.4,13.88,24.2,12.04,98.1,12.52,49.16
"2022-01-21 10:10:00",2.734,93.2,13.83,25.01,12.09,97,13.38,46.93
"2022-01-21 10:20:00",3.227,92.7,13.7,24.68,12.77,92.7,13.57,44.48
"2022-01-21 10:30:00",3.977,92.2,13.75,24.54,14.53,73.29,14.24,41.12
"2022-01-21 10:40:00",4.756,90.3,14.18,22.96,15.57,57.13,14.87,36.6
"2022-01-21 10:50:00",5.466,87.8,14.75,20.48,16.5,48.65,15.12,35.52
"2022-01-21 11:00:00",6.208,87.2,15.08,19.95,18.2,30.55,15.11,35.38
"2022-01-21 11:10:00",7.024,85.1,15.35,19.43,19.08,26.8,15.28,34.31
"2022-01-21 11:20:00",7.75,83.1,15.67,19.95,19.61,24.88,15.32,37.6
"2022-01-21 11:30:00",7.73,83.7,15.48,19.51,20.24,23.8,15.38,38.99
"2022-01-21 11:40:00",8.56,83.7,15.6,19.61,20.46,22.71,15.3,37.06
"2022-01-21 11:50:00",9.69,80.8,15.7,20.39,20.82,20.5,15.38,34.46
"2022-01-21 12:00:00",10.22,79.39,15.7,20.25,20.98,19.58,15.78,35.22
"2022-01-21 12:10:00",10.59,78.53,15.61,20.92,21.27,19.79,16.13,32.23
"2022-01-21 12:20:00",11.01,76.86,15.74,19.86,21.53,21.98,16.32,31.56
"2022-01-21 12:30:00",10.83,78.47,15.63,19.6,21.73,21.15,16.4,31.41
"2022-01-21 12:40:00",10.9,77.31,15.55,20.29,22.04,19.86,16.48,30.07
"2022-01-21 12:50:00",11.23,76.25,15.67,20.45,22.19,19.79,16.77,28.59
"2022-01-21 13:00:00",11.56,74.69,15.47,21.13,22.16,19.04,17.27,27.61
"2022-01-21 13:10:00",11.72,73.56,15.42,21.99,21.96,19.4,17.29,25.8
"2022-01-21 13:20:00",12.23,69.66,15.51,22.77,21.77,20.32,17.55,24.73
"2022-01-21 13:30:00",12.25,67.05,15.36,23.97,22.1,21.17,18.21,20.73
"2022-01-21 13:40:00",12.21,65.82,15.2,24.34,22.22,20.39,18.24,18.3
"2022-01-21 13:50:00",12.48,62.5,15.29,23.09,21.99,18.45,18.07,21.74
"2022-01-21 14:00:00",12.43,60.75,15.12,23.61,21.91,18.67,18.02,21.11
"2022-01-21 14:10:00",12.59,61.01,15.03,23.45,22.13,18.78,18.46,17.9
"2022-01-21 14:20:00",13.03,57.22,15.05,23.26,22.15,18.5,18.73,19.17
"2022-01-21 14:30:00",12.46,58.12,14.94,23.1,21.99,18.48,18.3,19.26
"2022-01-21 14:40:00",12.34,59.41,15.02,23.52,22.09,18.21,17.63,19.16
"2022-01-21 14:50:00",11.97,58.9,14.88,24.33,22.1,17.9,17.56,19.62
"2022-01-21 15:00:00",12.05,57.42,14.73,24.61,21.92,17.79,17.67,19.74
"2022-01-21 15:10:00",11.61,59.87,14.62,25.73,21.88,17.68,17.75,20.51
"2022-01-21 15:20:00",10.99,63.67,14.58,25.82,21.83,18.24,17.64,19.28
"2022-01-21 15:30:00",10.9,62.43,14.57,24.93,21.74,18.05,17.73,20.54
"2022-01-21 15:40:00",10.9,62.46,14.44,25.67,21.67,18.56,17.67,20.14
"2022-01-21 15:50:00",10.57,68.72,14.19,26.43,21.66,18.74,17.37,24.87
"2022-01-21 16:00:00",9.84,71.67,14.5,24.1,21.6,18.75,16.56,26.77
"2022-01-21 16:10:00",9.89,70.52,14.47,24.91,21.42,18.34,16.48,27.34
"2022-01-21 16:20:00",9.59,73.27,13.98,26.46,21.27,18.78,16.35,27.54
"2022-01-21 16:30:00",9.07,78.67,13.71,26.89,21.08,18.34,16.27,27.6
"2022-01-21 16:40:00",8.95,81,13.63,26.32,20.94,18.29,16.01,28.75
"2022-01-21 16:50:00",8.69,83.3,13.6,26.31,20.74,18.25,15.84,29.5
"2022-01-21 17:00:00",8.56,83.9,13.57,26.47,20.68,17.56,14.91,31.87
"2022-01-21 17:10:00",8.28,84.4,13.33,26.71,20.53,17.17,13.58,35.57
"2022-01-21 17:20:00",8.04,85,13.26,26.24,20.43,16.62,11.77,44.2
"2022-01-21 17:30:00",7.754,86,13.37,25.49,20.14,16.81,10.41,47.04
"2022-01-21 17:40:00",7.588,86.8,13.3,25.33,20.05,16.77,9.58,48.36
"2022-01-21 17:50:00",7.413,85.8,13.38,24.58,19.62,17.19,9.32,45.02
"2022-01-21 18:00:00",7.055,87.5,13.47,24.12,19.43,17.5,9.97,41.74
"2022-01-21 18:10:00",6.756,87.7,13.42,23.98,19.28,17.52,9.86,44.38
"2022-01-21 18:20:00",6.511,88.5,13.54,23.33,19.31,17.27,8.57,50.04
"2022-01-21 18:30:00",6.223,88.9,13.81,22.13,19.3,17.17,8.03,51.02
"2022-01-21 18:40:00",6.049,89.2,13.87,21.46,19.37,16.89,7.484,52.38
"2022-01-21 18:50:00",5.779,90,13.95,21.3,19.3,16.96,6.997,52.54
"2022-01-21 19:00:00",5.559,90.5,13.82,21.72,19.21,17.02,6.654,54.83
"2022-01-21 19:10:00",5.38,89.9,13.67,21.73,18.87,17.7,6.237,55.35
"2022-01-21 19:20:00",5.134,91,13.84,21.26,18.54,18.23,6.011,55.12
"2022-01-21 19:30:00",4.914,91.1,14.09,20.37,18.66,17.98,7.067,47.98
"2022-01-21 19:40:00",4.74,90.6,14.14,20.23,18.89,17.22,6.351,52.35
"2022-01-21 19:50:00",4.484,91.4,14.07,20.55,19,17.08,6.526,50.96
"2022-01-21 20:00:00",4.36,91.5,13.93,21,18.87,17.34,6.204,53.36
"2022-01-21 20:10:00",4.18,91.4,13.69,21.86,18.96,17.23,5.794,55.35
"2022-01-21 20:20:00",3.965,91.7,13.51,22.22,18.94,17.45,5.303,58.51
"2022-01-21 20:30:00",3.761,91.9,13.41,22.33,18.75,17.72,5.022,57.29
"2022-01-21 20:40:00",3.537,92.5,13.48,22.02,18.31,18.62,4.955,56.64
"2022-01-21 20:50:00",3.491,92.5,13.48,21.6,18.11,19.01,4.788,55.48
"2022-01-21 21:00:00",3.71,90,13.39,21.68,17.71,20.03,5.043,54.28
"2022-01-21 21:10:00",4.209,84.3,13.25,21.96,17.93,19.29,4.794,55.72
